dataset	method	prune	mean_n_seqs	mean_sobs	sd_sobs	cv_sobs	mean_shannon	sd_shannon	cv_shannon	mean_invsimpson	sd_invsimpson	cv_invsimpson
stream	pc	11	4255.52	524.9012044776119	161.15196441694158	0.307008074507351	4.780716392736318	0.26706428829117534	0.05586288132335508	38.46559139845771	4.786961901563637	0.12444827099926425
bioethanol	otu	1	3688	95.7472052631579	3.862244520516608	0.04033771804697705	2.288586695368421	0.01451189861475895	0.006341020062936167	6.1122202863157895	0.06649181889737008	0.01087847069174098
bioethanol	otu	2	3603.36	60.33382105263158	15.627464849574093	0.2590321160250664	2.2122322708421054	0.03669655159327273	0.016588325223954002	5.970860065263158	0.08949176116176939	0.014988840146908865
bioethanol	otu	3	3576.68	49.56841789473684	17.26687545228061	0.34835806589113066	2.1837733330526317	0.044469984356706266	0.020364130719207566	5.916025347894736	0.10190309500294462	0.017225707182041597
bioethanol	otu	4	3560.75	43.90192526315789	17.116421938271646	0.3898876965634865	2.167013149157895	0.04744583304942061	0.021894844565908463	5.882645122105263	0.10835910315263897	0.018420939511801567
bioethanol	otu	5	3550.27	40.20265157894737	16.524263584069637	0.41103195335125037	2.155177456105263	0.04860199025932397	0.022551548401374355	5.858237180842106	0.11195041922165688	0.019110742548853636
bioethanol	otu	6	3541.72	37.53196105263158	15.8151772558958	0.42138337729736935	2.146028447263158	0.04907154143284528	0.022866491164013156	5.838731252105263	0.11465617717417541	0.019638022799242365
bioethanol	otu	7	3534.76	35.44816947368421	15.084341923446889	0.42553532966345353	2.1385113277894736	0.049188926019928816	0.02300176638096604	5.822309047263158	0.11662856996712884	0.020032216878187133
bioethanol	otu	8	3527.97	33.76948842105263	14.423946417289919	0.4271300708668716	2.1321115021052632	0.049282568649206514	0.023114734308954533	5.808191190105263	0.11840863462612178	0.02038737543211984
bioethanol	otu	9	3523.01	32.379518947368425	13.813498755389475	0.42661549975126367	2.126511636105263	0.04936276670799672	0.023213359499889424	5.795493319157895	0.11994842384416697	0.020697722143234825
bioethanol	otu	10	3516.8	31.184443157894737	13.27005498200431	0.4255400720187756	2.121430849157895	0.0495661442155282	0.023364838830841186	5.784195010105263	0.12144667241749026	0.020997212333071176
bioethanol	otu	11	3509.9	30.143146315789473	12.7845225012242	0.4241330356114757	2.116720232526316	0.04998190440913716	0.02361329083780659	5.7735642276842105	0.12325702975330595	0.02134950579732885
human	otu	1	10523	669.8933504081633	8.143712940283375	0.012156703572454259	4.886286061081632	0.009971369910713674	0.0020406847097591925	60.327925765857145	0.715056707474127	0.011852825248653338
human	otu	2	9946.49	500.31789795918365	50.29043542852917	0.10051708619292918	4.776870027183674	0.034817060116614756	0.007288681936080091	57.46020644389796	1.0791234160650107	0.01878046465951912
human	otu	3	9684.55	429.9524981632653	65.8549119055626	0.15316793158290076	4.721442451183673	0.05314596994390031	0.011256305288538484	56.063441701918364	1.47105505012398	0.02623924777511064
human	otu	4	9494.3	383.1881963265306	71.83823953336196	0.18747508636481808	4.678262336510204	0.06631909785561078	0.014176017970517134	54.97024019908163	1.7813488479513098	0.03240583564029737
human	otu	5	9330.43	348.86334857142856	73.77037644877363	0.21145916637826903	4.642077121040816	0.07662238788909673	0.01650606354531328	54.049695587632655	2.036348388026571	0.03767562340357778
human	otu	6	9177.13	322.1947151020408	73.88968710367259	0.22933239624541593	4.610471451816326	0.08536055533233763	0.018514503418238303	53.24168150957143	2.2597542378518973	0.04244347759158121
human	otu	7	9031.27	300.7080395918367	73.1218004583596	0.2431655375035612	4.582213790877551	0.09305762949236548	0.02030845239287585	52.515731061714284	2.459864096235776	0.046840664206178495
human	otu	8	8882.82	282.8788832653061	71.99148106283532	0.2544958044219487	4.556384511469387	0.10033677842376999	0.02202114841255248	51.85026088059183	2.6531017164358035	0.05116867168927652
human	otu	9	8737.53	267.719096122449	70.75403131890859	0.2642845129502913	4.532358562306122	0.10744766296141238	0.02370679708636397	51.230632835959184	2.843320447769571	0.05550054426857377
human	otu	10	8605.48	254.6241512244898	69.57340443860592	0.27323955758230334	4.509680333020408	0.11463111034651455	0.025418909835492127	50.642670658244896	3.0360919705704768	0.059951416939273444
human	otu	11	8477.68	243.1287106122449	68.49081563533349	0.281706028982149	4.488087673714285	0.12194011484226602	0.027169738068381733	50.08279277542857	3.2310577335825825	0.06451448204486673
lake	otu	1	15347	2009.2987615384616	17.5846654182514	0.008751741734408005	5.498285035	0.01045353808063772	0.001901240292050954	62.833886080576924	0.7423637801714614	0.01181453307567233
lake	otu	2	13150.32	943.6407403846154	116.68887541537389	0.12365958810457076	5.0586911407692305	0.05752882381560613	0.011372332116799005	52.23589998673077	1.373393019674311	0.0262935719907843
lake	otu	3	12629.66	762.5679673076924	128.87358145311177	0.16900022390414515	4.958633391153846	0.07861372302662685	0.015853975830805302	50.071381807692305	1.7563389453652511	0.035078357473866215
lake	otu	4	12275.21	657.4649346153847	129.0092610076447	0.19622365235648034	4.890350399423077	0.0935496261046862	0.01912950830420421	48.615257966923075	2.042515559063106	0.04201547552620138
lake	otu	5	11986.21	584.2863692307692	125.80587913390012	0.21531605749991742	4.8360731201923075	0.10569689650126789	0.021856004394058284	47.465017997884615	2.278369757768177	0.04800264039310683
lake	otu	6	11744.76	529.0309576923077	121.48061429311127	0.22962950767124019	4.790072768461538	0.1158572784618356	0.02418704093773103	46.49373971730769	2.4756481443921814	0.053248622067278296
lake	otu	7	11530.74	485.19791346153846	116.47139418765707	0.240049952716742	4.749835765576923	0.12421608506931794	0.02615174384077523	45.650759935192305	2.639999598613404	0.05783203912935096
lake	otu	8	11339.01	449.05225384615386	111.5645743741484	0.24844556572475873	4.7133872325	0.1315850872482361	0.027917384284747587	44.888974885192304	2.782030150426422	0.06197720601090934
lake	otu	9	11150.13	418.70507884615387	106.79089153353064	0.25505144421472303	4.680114875769231	0.13823449259373957	0.02953665340978276	44.19790077269231	2.907201176255425	0.06577846645622183
lake	otu	10	10983.81	392.6637346153846	102.22240746512139	0.2603307989458396	4.649305747115385	0.1442488990360618	0.031025996074395757	43.5588575225	3.018916868142191	0.0693081332701497
lake	otu	11	10818.91	370.08047307692306	97.90592060799123	0.2645535059010936	4.6205683	0.14989218356180206	0.03244032464352294	42.96328039942308	3.125136490928252	0.07274144004600948
marine	otu	1	133516	6724.175128571428	48.95578750858462	0.007280952396890522	5.0886974885714285	0.0061869832650414585	0.0012158328260821138	26.30088177857143	0.16922924006806656	0.006434362275600841
marine	otu	2	122803.74	1999.4287857142858	175.06511788494217	0.08755818590042568	4.711985341428571	0.01574678390262062	0.00334191662784837	23.521881172857142	0.1862158574394283	0.00791768567364488
marine	otu	3	120981.68	1459.4563285714285	156.2854323011182	0.10708458215417994	4.645329794285714	0.020431733096803826	0.004398393453654042	23.01586514	0.20763363167752058	0.009022462664471388
marine	otu	4	119722.19	1186.1494857142857	137.37111736648032	0.11581653132214303	4.600698451428571	0.02348659839271359	0.005105063926483381	22.673876758571428	0.22457787146220293	0.0099058158770271
marine	otu	5	118759.23	1015.0780714285714	120.20222423107802	0.118418372908063	4.566200912857143	0.025396194601115248	0.005561831898132633	22.407793388571427	0.23805914863347793	0.010625090948206855
marine	otu	6	117954.28	897.5295285714286	105.60679102021778	0.11766185947472171	4.538105828571428	0.026672870024402853	0.0058775908439118165	22.18883928142857	0.24945442783557464	0.011243688656368512
marine	otu	7	117257.14	811.5687	94.02745917595091	0.11585967027707653	4.514182227142857	0.02770381792104939	0.006137124214062933	21.999699555714287	0.2579258477253966	0.011725509503455286
marine	otu	8	116648.21	746.3605	85.02178218171314	0.11391536839494631	4.4935430342857146	0.028582889280723542	0.006360940133019521	21.834181744285715	0.2666375662621426	0.012213513356213136
marine	otu	9	116086.29	694.8368857142857	78.30717934445786	0.11269546567064671	4.4751612014285715	0.029539582130292362	0.006600830850348892	21.684046258571428	0.2748365650840098	0.012676163595612407
marine	otu	10	115567.89	652.7833857142857	73.10061481724046	0.11198111775679588	4.458543731428572	0.0304652583733469	0.0068330561111526016	21.547860411428573	0.2832773187805136	0.013147969825618451
marine	otu	11	115074.39	617.4022571428571	69.07725373670706	0.11188460747453124	4.443200454285714	0.03150134972576607	0.007089854908927144	21.420024317142857	0.29215788424880956	0.013640772546565458
mice	otu	1	1804	157.58293879310344	3.2180658298356786	0.02042140694833541	3.739253630862069	0.021002477308358768	0.005616755006190455	22.060934697011493	0.4457157662839311	0.020203810280240958
mice	otu	2	1698.16	128.51352873563218	8.565952654842711	0.06665481087314098	3.6385037990804596	0.03429174465475049	0.009424733360728835	20.929089950172415	0.49690469115681407	0.02374265596310926
mice	otu	3	1641.89	116.31472701149426	12.628184952244954	0.10856976600580766	3.5921865852586206	0.052768813418705846	0.014689960818117232	20.47196020091954	0.6240344728869467	0.03048291615759709
mice	otu	4	1589.19	106.73295775862069	15.269395899123637	0.14306184005945127	3.5505759377011494	0.07172934964049664	0.020202255181786092	20.06833188827586	0.7796654146451366	0.03885113623619367
mice	otu	5	1538.03	98.7707709770115	17.115550983794687	0.17328596537343846	3.510915729511494	0.09067998935052626	0.02582811241408337	19.684630438678163	0.9455904381462807	0.04803758374163335
mice	otu	6	1495.63	92.01748764367817	18.533007970889585	0.20140789973527867	3.4728491784770115	0.10941421859131188	0.0315057231665046	19.316904144913792	1.111292478403244	0.057530139115302775
mice	otu	7	1458.15	86.13019913793103	19.645521086765662	0.22809117288848962	3.435872472011494	0.1275974438893938	0.03713693678858502	18.96149945189655	1.2717700153777742	0.06707178017528898
mice	otu	8	1427.66	80.90368333333333	20.524839469861995	0.2536951619050516	3.39969761795977	0.1445931836596434	0.04253131337738681	18.614880369022988	1.4188056033519805	0.07621950807643398
mice	otu	9	1401.51	76.22016034482759	21.211743818184328	0.2782962842704689	3.3644603388505745	0.16050963853194528	0.04770753110472358	18.280427201666665	1.5546658872822818	0.08504598615675191
mice	otu	10	1376.93	71.99190603448275	21.70132431050544	0.3014419656058068	3.3302643420689657	0.17481097114080207	0.05249177028232845	17.958464568793104	1.673873203493469	0.09320867465416928
mice	otu	11	1357.07	68.14980603448276	22.05470533541223	0.32362183313542986	3.2970632304022987	0.18778728247042278	0.05695608463802216	17.648338690028737	1.7796560870716682	0.10084047501973287
peromyscus	otu	1	4464	629.3300954954955	8.171988823576559	0.012985138188275843	5.247836828378379	0.016888587206532375	0.003218205482568112	62.380320280810814	1.7788597822375518	0.028516489606432636
peromyscus	otu	2	3939.19	444.2552738738739	43.12272445873517	0.09706753169888085	5.024491393693694	0.061244610621015515	0.01218927396963168	54.6168758	2.4911696495400886	0.04561402493272396
peromyscus	otu	3	3661.77	370.23226576576576	55.53904204542284	0.15001189697204753	4.9053243536036035	0.09843953676372541	0.02006798799200711	50.86869913099099	3.37663918501929	0.06638210106556879
peromyscus	otu	4	3448.35	321.2041747747748	60.329071799774056	0.1878215787034934	4.807829017567568	0.1278157306693692	0.026585017474643532	47.92296531486487	4.03609391971297	0.0842230881662355
peromyscus	otu	5	3273.75	285.032209009009	61.83569301988481	0.2169430361428056	4.723075772162162	0.15188138055057407	0.032157451735911134	45.4665671490991	4.515697060080613	0.09932199254073493
peromyscus	otu	6	3121.5	256.8704873873874	61.842918041835766	0.2407556956676305	4.647482354774775	0.17252079954093003	0.03712147963907107	43.367356107837836	4.885526335629388	0.11265708734514829
peromyscus	otu	7	2981.76	233.88068198198198	61.140372841551	0.2614170629718625	4.577865248558559	0.19156424564064592	0.04184591317464542	41.51071201630631	5.201055270052799	0.12529692951957241
peromyscus	otu	8	2847.78	214.78472432432432	60.02159917556856	0.2794502626455959	4.5133042757657655	0.2094760578267876	0.04641319616879684	39.84890588747748	5.474019930243251	0.13737190982334374
peromyscus	otu	9	2732.43	198.6568009009009	58.738038395770324	0.2956760343772612	4.453084227477477	0.22649118419525655	0.05086184451610279	38.35370182387388	5.716990205211063	0.14906229782112668
peromyscus	otu	10	2629.07	184.75636036036036	57.35138954180501	0.3104164056179285	4.39607241981982	0.2426371418845012	0.05519430545182828	36.980317361081084	5.932932391953808	0.16043759194307497
peromyscus	otu	11	2531.07	172.67892882882882	55.957825686213276	0.3240570503723183	4.341919666756756	0.2585189016615167	0.05954047993200651	35.713729955495495	6.125469889999997	0.17151781027692586
rainforest	otu	1	4932	1217.049456521739	14.466132017185979	0.011886251588104642	5.915632625072464	0.017864830899896746	0.0030199431233293795	129.3919814772464	3.189654416862958	0.02465098975029322
rainforest	otu	2	3397.09	507.91751449275364	59.34118085427411	0.11683248005330558	5.206724273768116	0.08979838749269489	0.0172467161130476	83.66226651855072	5.3977896476922	0.06452081508563347
rainforest	otu	3	2949.63	360.7082202898551	60.926801209258024	0.16890862037138699	4.955914647536232	0.1199781063986225	0.024209190928568856	71.29517043246376	6.113571434549277	0.085752092185435
rainforest	otu	4	2672.34	286.93186956521737	58.09314357666966	0.2024635865572635	4.792195529855072	0.13843527975736133	0.02888779028948594	64.05016889884058	6.355637136978943	0.09923080665499108
rainforest	otu	5	2470.18	240.89288550724638	54.75104303798296	0.227282020768583	4.667857894927536	0.15245639271918857	0.03266102315644058	58.98437578811594	6.458559072745588	0.10949805256696105
rainforest	otu	6	2303.28	208.46195942028984	51.6972477499364	0.24799052644191705	4.565322992898551	0.16458742918836078	0.036051813535552805	55.094634883768116	6.511300652589708	0.11818654684929611
rainforest	otu	7	2171.82	184.04193333333333	49.14298558989786	0.267018454726162	4.476828732608696	0.17578340992132258	0.03926538187343191	51.92945653753623	6.563908247172083	0.12640272324992244
rainforest	otu	8	2059.68	164.96622898550726	46.90559271432216	0.2843336268622066	4.398860227246376	0.18579024433709648	0.04223622042177781	49.27974523289855	6.590353147160774	0.13373575899810666
rainforest	otu	9	1969.6	149.4256579710145	44.91048505553551	0.30055306844862106	4.328477135362319	0.194654318896548	0.044970853955055824	46.99758006217392	6.60681213521428	0.14058102015603482
rainforest	otu	10	1889.5	136.46933623188406	43.00478224842818	0.3151232350612962	4.263694847971014	0.20265784277749135	0.047531343269122416	44.98426507405797	6.613052002991494	0.14701215551273925
rainforest	otu	11	1815.3	125.54715362318841	41.23860451557816	0.3284705307750688	4.203846295942029	0.21003368634158984	0.04996254541880598	43.191248476666665	6.603580357231189	0.15289528389856388
rice	otu	1	2776	1464.3462553061224	6.830979652888723	0.00466486670710018	6.846430627877551	0.008714514776460392	0.00127285529684408	581.6263916632041	12.27519123437352	0.021104946778076984
rice	otu	2	1205.59	654.3140524489796	61.28987161155516	0.09364895015270733	6.137644803510204	0.13020728563117098	0.021214200982603564	382.36143565257146	54.865538047277326	0.1434917520759117
rice	otu	3	786.15	440.7475995918367	57.34337532386744	0.13002747888572502	5.785491458408163	0.18883385291969781	0.032637724193644455	314.3116280252449	63.5364274433927	0.2021449198691469
rice	otu	4	569.37	329.0658806122449	49.25973085571191	0.14954836572346125	5.522374940653061	0.2248827036442052	0.04071868622394334	272.4665328270408	65.21482239788745	0.23934982739762387
rice	otu	5	425.92	255.07297897959182	41.00630426734057	0.1604847328608564	5.293097233591837	0.24955751356117686	0.04713995392868182	243.13437002165307	65.00060950151979	0.2673442677275406
rice	otu	6	327.61	203.34741285714287	34.05679330939548	0.16709704318048466	5.088134854877551	0.26799601773769915	0.05265889205086987	221.10495247859183	64.13456638293107	0.2900625491970637
rice	otu	7	255.65	164.49530265306123	28.210978673193203	0.17089437342296263	4.895030733755102	0.2821819150403729	0.05762576242439325	204.0028742957551	63.16682063383991	0.3096338950891095
rice	otu	8	203.58	135.33045714285714	23.56604427011539	0.1731992822490238	4.715114130102041	0.2935184649655924	0.06221311362148967	190.3096739182857	62.22972725055565	0.32698029294805997
rice	otu	9	165.81	113.37197081632652	19.991398670313803	0.17518619308672012	4.550402710530612	0.304233106570516	0.06680897573597555	179.03607341679592	61.536178443165454	0.34367843629795564
rice	otu	10	134.53	94.7327812244898	16.75756676797986	0.17537125838713902	4.382234959530612	0.3115980041288767	0.07103487856293932	170.08579548897958	61.27128363089863	0.36014333728431003
rice	otu	11	110.87	80.09173795918367	14.217044180337078	0.1756247638134054	4.223243215591837	0.3190156402700441	0.07545288616649576	163.11460972059183	61.58457840722673	0.3772956646206887
seagrass	otu	1	1803	815.3800653846154	7.567359738798745	0.00928077782359252	6.017668971118881	0.01806293702306593	0.003001648403267272	158.0453511797902	6.215854493364797	0.039329313848734046
seagrass	otu	2	952.63	331.94527027972026	43.44763352529206	0.13087010808462116	5.150845408426574	0.15312091910016618	0.02972726514340841	83.48801720104895	11.144752317560576	0.13349145411307223
seagrass	otu	3	757.65	242.6156716783217	44.48911410341523	0.18332840883007448	4.86574885034965	0.21000163071759945	0.04315882780004204	68.5278230508042	12.062122881023805	0.17601949917366463
seagrass	otu	4	646.08	196.80448426573426	42.63788084049885	0.21656494286104766	4.676413196328672	0.24774906560112553	0.05297774529962435	60.05073054552447	12.254508321457902	0.20407109833404521
seagrass	otu	5	567.64	167.3756493006993	40.44291361354763	0.24150957590184138	4.529948957622378	0.2779338664285058	0.06135377966236326	54.220533024895104	12.285313762743897	0.2265821359943132
seagrass	otu	6	505.89	146.13466223776223	38.14868620065773	0.2609260350123213	4.407511869895105	0.30267005443778905	0.06867044408278893	49.80543336325175	12.221808530541745	0.2453923709334976
seagrass	otu	7	455.73	129.86499020979022	35.95455224540514	0.27670986913017787	4.300732725979021	0.3242859812005559	0.07540124463839055	46.257112105734265	12.10917894581026	0.2617811022964069
seagrass	otu	8	416.88	117.24281153846154	34.09593495892522	0.29060873003865945	4.20668804562937	0.3441020671372865	0.08179675368583558	43.299464052622376	11.966674267006422	0.2763712499588803
seagrass	otu	9	380.56	106.53314860139861	32.18712773370741	0.3019181028621519	4.119169990944056	0.36284656984183616	0.08808516027182697	40.77933108017483	11.831754560389395	0.2901418655071804
seagrass	otu	10	351.27	97.74669055944057	30.5746007829989	0.3125060613401116	4.039172114755245	0.38081636943731606	0.09427798131669869	38.58062148479021	11.684351169829686	0.30285620284088666
seagrass	otu	11	324.27	90.16179685314685	29.020092673052172	0.3215571756975576	3.964241296223776	0.39793536592153955	0.10037837745489449	36.66126319839161	11.526042518387074	0.3143938981620388
sediment	otu	1	7685	1297.2642827586208	14.934287140601807	0.011512108295384772	5.014887348965518	0.020926149895349532	0.004172811985859826	18.29913538172414	0.4437148712257648	0.024247722073557094
sediment	otu	2	6210.62	688.7695586206896	108.82125176860077	0.15799525964767386	4.505430417586207	0.11941537958040054	0.026504966402625715	14.685399706724137	0.8652207996195549	0.05892006867608577
sediment	otu	3	5644.38	471.61807068965516	114.05540795029809	0.24183903668318804	4.220886005	0.16726744525001663	0.03962874114064172	12.920788536551724	1.0431801642161977	0.08073957040001174
sediment	otu	4	5315.64	357.88527068965516	103.88518532620805	0.2902746338926979	4.02484655	0.18910793656254604	0.046985400187729356	11.806940270517241	1.0889472916236487	0.09223244972119136
sediment	otu	5	5088.2	288.9396344827586	92.17008345939253	0.31899432861242616	3.8788612541379313	0.19981777003423792	0.05151473884807814	11.02532626	1.0911851282859701	0.0989728553007784
sediment	otu	6	4922	243.13695	81.7324119540745	0.3361577758545739	3.764052496551724	0.20535932458025047	0.05455833050037766	10.436331452068966	1.077059890873047	0.10320523643812944
sediment	otu	7	4785.38	210.77421551724137	73.02957312887418	0.3464833565243658	3.6701134651724137	0.20875640610511068	0.05688046088175847	9.969944159655173	1.059492625685517	0.10627142160406824
sediment	otu	8	4668.9	186.67868275862068	66.02848924015042	0.35370013422511964	3.590396811034483	0.21159814031637136	0.05893491788397902	9.585517547068966	1.0416690642462931	0.10867400104534147
sediment	otu	9	4569.38	168.04044137931035	60.2566084087463	0.3585834390960868	3.5214263675862068	0.21384762783997052	0.06072817663205075	9.261845189655173	1.0239219162064157	0.11055578859924815
sediment	otu	10	4474.97	153.16255172413793	55.44589685574463	0.36200510286650583	3.4604394598275863	0.21632341039584974	0.06251385895434375	8.983258643965517	1.0091133142263455	0.11233567996229013
sediment	otu	11	4390.77	140.96806379310345	51.35225298326163	0.36428356794474664	3.4056039713793105	0.21852143560572054	0.0641658959439576	8.73888533637931	0.9940612565679865	0.11375445582830838
soil	otu	1	47806	7153.505277777778	55.72492553544785	0.0077897584508863525	6.439643193333334	0.01139920223635918	0.0017701581778224306	81.04418069444445	1.3133083612942011	0.016204592681525323
soil	otu	2	36683.53	1792.230088888889	79.85743378589348	0.044557271617477856	5.484787466666667	0.020652966837312235	0.003765509798593667	52.13807538388889	0.9470497856025689	0.018164583516022095
soil	otu	3	34597.19	1175.4811833333333	63.75982737994992	0.05424245824833154	5.263180248888889	0.025970467415359175	0.004934398811769345	47.14506777611111	0.9312640216073895	0.01975328953902138
soil	otu	4	33235.64	888.0197277777778	50.649943031410935	0.057035946106625435	5.114986253333333	0.028725339909412964	0.00561592354959119	43.98067274722222	0.9144631664966802	0.020792888271067483
soil	otu	5	32189.24	719.3316944444445	43.31047469021944	0.06020852173078763	5.001361214444445	0.03146091446539172	0.006290478411271099	41.631693810555554	0.9107578270085728	0.021877238322415758
soil	otu	6	31331.69	606.8497777777778	38.29157088893555	0.06309810624639474	4.908030687777778	0.03368587181994293	0.006863421676085841	39.75140613944444	0.9067200864012089	0.022810319914840477
soil	otu	7	30600.59	524.5463333333333	34.37512431538992	0.06553511393897656	4.827015037777778	0.035669927638114725	0.007389701358852343	38.15750593611111	0.905077466600693	0.023720767211342184
soil	otu	8	29960.02	461.74935555555555	31.174698852439622	0.06751596288927496	4.755571611666666	0.037030502347372006	0.007786829107630923	36.78321663	0.9017894471269187	0.024517687051218918
soil	otu	9	29392.74	412.3199888888889	28.605324547975464	0.06937718987482017	4.691693966666667	0.03829271962568393	0.008161838714294494	35.58308594444444	0.8940506788133915	0.025126541783006436
soil	otu	10	28883.97	372.225	25.929410094867954	0.06966547056420451	4.633936140555556	0.038650222072369234	0.008340807243836793	34.52332251055556	0.8751388120861879	0.02535058723231194
soil	otu	11	28432.67	339.36	23.720903287737194	0.06989966325847065	4.581667213333334	0.03892117081982997	0.008495042097890476	33.58972698944444	0.857753098320865	0.02553701676049504
stream	otu	1	9175	2839.9212890547265	13.459115016579041	0.004739264806399192	5.931269770696518	0.011192597577634295	0.0018870494780197109	46.43574017572139	0.5130420145332202	0.011048457566195623
stream	otu	2	6082.7	1117.5313890547263	165.05687664400426	0.1476969533483728	4.9408481228358205	0.16480003646491245	0.03335463986004762	29.688375206019902	2.184780483641317	0.0735907729410861
stream	otu	3	5521.94	814.6757462686567	160.47773810457315	0.19698213751913735	4.659913585273632	0.1930044006718744	0.04141805687775333	26.271651382288557	2.2164961502908525	0.08436861931054151
stream	otu	4	5214.5	667.6282830845771	151.10535943204442	0.22632959562996394	4.498794206368159	0.20559296981548195	0.04569962195224534	24.497732919353233	2.1956700824776867	0.08962776241918897
stream	otu	5	4992.98	574.6286895522388	142.21153687840206	0.24748161573556648	4.3847265664179105	0.21341135017641272	0.04867158542239898	23.313014183084576	2.1725519824869575	0.09319084969669572
stream	otu	6	4813.98	508.5080791044776	134.16211951974864	0.2638314202167066	4.296026442139303	0.2189408940815859	0.05096362989537178	22.427421542288556	2.1500646178400826	0.09586797681057399
stream	otu	7	4664.76	458.5421298507463	127.06335764384814	0.27709956124510837	4.22343988562189	0.22337020174308325	0.05288826379558704	21.724819363532337	2.1296368793703824	0.09802809787322428
stream	otu	8	4537.15	419.08921741293534	120.79796486899946	0.2882351206947366	4.161837111890547	0.22721967711818208	0.05459605958576279	21.14302965039801	2.1128533687149536	0.09993168339068143
stream	otu	9	4430.91	387.14674975124376	115.31596120808581	0.2978556249758247	4.108556993383084	0.2305637039445062	0.05611798918637033	20.650615006616917	2.0981608372153855	0.10160308610551891
stream	otu	10	4335.42	360.52330597014924	110.44595603970436	0.30634408764513704	4.0614012771144274	0.23383684472483607	0.05757548748715964	20.222531684378108	2.086336927762222	0.10316923987686008
stream	otu	11	4255.52	338.01603781094525	106.18207568267155	0.31412845574831727	4.019264975074627	0.23690495394950456	0.05894245980755452	19.846050647412934	2.0775313173437264	0.10468271625374564
